moisture_pct,texture_code,texture_name,growth_stage,stage_name,threshold,label,label_name
85.2,3,clay,1,vegetative,31.5,0,HOLD
2.5,3,clay,1,vegetative,31.5,2,URGENT
43.7,3,clay,1,vegetative,31.5,0,HOLD
23.7,3,clay,1,vegetative,31.5,1,IRRIGATE
8.9,3,clay,1,vegetative,31.5,2,URGENT
11.0,3,clay,1,vegetative,31.5,2,URGENT
85.0,3,clay,1,vegetative,31.5,0,HOLD
13.3,3,clay,1,vegetative,31.5,2,URGENT
75.5,3,clay,1,vegetative,31.5,0,HOLD
91.6,3,clay,1,vegetative,31.5,0,HOLD
26.8,3,clay,1,vegetative,31.5,1,IRRIGATE
30.6,3,clay,1,vegetative,31.5,0,HOLD
20.1,3,clay,1,vegetative,31.5,1,IRRIGATE
38.0,3,clay,1,vegetative,31.5,0,HOLD
65.8,3,clay,1,vegetative,31.5,0,HOLD
27.9,3,clay,1,vegetative,31.5,1,IRRIGATE
69.8,3,clay,1,vegetative,31.5,0,HOLD
17.5,3,clay,1,vegetative,31.5,1,IRRIGATE
31.7,3,clay,1,vegetative,31.5,0,HOLD
32.5,3,clay,1,vegetative,31.5,0,HOLD
34.3,3,clay,1,vegetative,31.5,0,HOLD
43.1,3,clay,1,vegetative,31.5,0,HOLD
69.1,3,clay,1,vegetative,31.5,0,HOLD
14.0,3,clay,1,vegetative,31.5,2,URGENT
75.5,3,clay,1,vegetative,31.5,0,HOLD
18.1,3,clay,1,vegetative,31.5,1,IRRIGATE
45.9,3,clay,1,vegetative,31.5,0,HOLD
30.0,3,clay,1,vegetative,31.5,1,IRRIGATE
8.6,3,clay,1,vegetative,31.5,2,URGENT
27.0,3,clay,1,vegetative,31.5,1,IRRIGATE
15.8,3,clay,1,vegetative,31.5,2,URGENT
20.2,3,clay,1,vegetative,31.5,1,IRRIGATE
75.0,3,clay,1,vegetative,31.5,0,HOLD
17.3,3,clay,1,vegetative,31.5,1,IRRIGATE
3.6,3,clay,1,vegetative,31.5,2,URGENT
74.1,3,clay,1,vegetative,31.5,0,HOLD
20.1,3,clay,1,vegetative,31.5,1,IRRIGATE
31.7,3,clay,1,vegetative,31.5,0,HOLD
31.6,3,clay,1,vegetative,31.5,0,HOLD
90.6,3,clay,1,vegetative,31.5,0,HOLD
79.7,3,clay,1,vegetative,31.5,0,HOLD
16.1,3,clay,1,vegetative,31.5,2,URGENT
91.6,3,clay,1,vegetative,31.5,0,HOLD
6.3,3,clay,1,vegetative,31.5,2,URGENT
63.1,3,clay,1,vegetative,31.5,0,HOLD
78.9,3,clay,1,vegetative,31.5,0,HOLD
49.7,3,clay,1,vegetative,31.5,0,HOLD
21.5,3,clay,1,vegetative,31.5,1,IRRIGATE
21.9,3,clay,1,vegetative,31.5,1,IRRIGATE
42.3,3,clay,1,vegetative,31.5,0,HOLD
76.3,3,clay,1,vegetative,31.5,0,HOLD
70.8,3,clay,1,vegetative,31.5,0,HOLD
14.8,3,clay,1,vegetative,31.5,2,URGENT
95.2,3,clay,1,vegetative,31.5,0,HOLD
26.8,3,clay,1,vegetative,31.5,1,IRRIGATE
28.1,3,clay,1,vegetative,31.5,1,IRRIGATE
77.3,3,clay,1,vegetative,31.5,0,HOLD
46.3,3,clay,1,vegetative,31.5,0,HOLD
27.8,3,clay,1,vegetative,31.5,1,IRRIGATE
16.9,3,clay,1,vegetative,31.5,2,URGENT
80.9,3,clay,1,vegetative,31.5,0,HOLD
17.8,3,clay,1,vegetative,31.5,1,IRRIGATE
14.6,3,clay,1,vegetative,31.5,2,URGENT
51.3,3,clay,1,vegetative,31.5,0,HOLD
31.3,3,clay,1,vegetative,31.5,1,IRRIGATE
27.1,3,clay,1,vegetative,31.5,1,IRRIGATE
18.0,3,clay,1,vegetative,31.5,1,IRRIGATE
25.9,3,clay,1,vegetative,31.5,1,IRRIGATE
24.0,3,clay,1,vegetative,31.5,1,IRRIGATE
19.6,3,clay,1,vegetative,31.5,1,IRRIGATE
33.4,3,clay,1,vegetative,31.5,0,HOLD
54.5,3,clay,1,vegetative,31.5,0,HOLD
33.2,3,clay,1,vegetative,31.5,0,HOLD
62.7,3,clay,1,vegetative,31.5,0,HOLD
18.6,3,clay,1,vegetative,31.5,1,IRRIGATE
20.0,3,clay,1,vegetative,31.5,1,IRRIGATE
24.1,3,clay,1,vegetative,31.5,1,IRRIGATE
27.5,3,clay,1,vegetative,31.5,1,IRRIGATE
53.8,3,clay,1,vegetative,31.5,0,HOLD
23.0,3,clay,1,vegetative,31.5,1,IRRIGATE
19.5,3,clay,1,vegetative,31.5,1,IRRIGATE
26.4,3,clay,1,vegetative,31.5,1,IRRIGATE
29.3,3,clay,1,vegetative,31.5,1,IRRIGATE
19.3,3,clay,1,vegetative,31.5,1,IRRIGATE
19.6,3,clay,1,vegetative,31.5,1,IRRIGATE
27.4,3,clay,1,vegetative,31.5,1,IRRIGATE
3.0,3,clay,1,vegetative,31.5,2,URGENT
6.5,3,clay,1,vegetative,31.5,2,URGENT
17.8,3,clay,1,vegetative,31.5,1,IRRIGATE
50.0,3,clay,1,vegetative,31.5,0,HOLD
19.0,3,clay,1,vegetative,31.5,1,IRRIGATE
29.2,3,clay,1,vegetative,31.5,1,IRRIGATE
26.2,3,clay,1,vegetative,31.5,1,IRRIGATE
33.2,3,clay,1,vegetative,31.5,0,HOLD
29.9,3,clay,1,vegetative,31.5,1,IRRIGATE
19.6,3,clay,1,vegetative,31.5,1,IRRIGATE
33.1,3,clay,1,vegetative,31.5,0,HOLD
76.9,3,clay,1,vegetative,31.5,0,HOLD
50.6,3,clay,1,vegetative,31.5,0,HOLD
20.7,3,clay,1,vegetative,31.5,1,IRRIGATE
19.1,3,clay,1,vegetative,31.5,1,IRRIGATE
5.2,3,clay,1,vegetative,31.5,2,URGENT
20.6,3,clay,1,vegetative,31.5,1,IRRIGATE
5.9,3,clay,1,vegetative,31.5,2,URGENT
92.2,3,clay,1,vegetative,31.5,0,HOLD
20.4,3,clay,1,vegetative,31.5,1,IRRIGATE
29.8,3,clay,1,vegetative,31.5,1,IRRIGATE
27.0,3,clay,1,vegetative,31.5,1,IRRIGATE
54.2,3,clay,1,vegetative,31.5,0,HOLD
32.2,3,clay,1,vegetative,31.5,0,HOLD
18.4,3,clay,1,vegetative,31.5,1,IRRIGATE
51.7,3,clay,1,vegetative,31.5,0,HOLD
79.8,3,clay,1,vegetative,31.5,0,HOLD
20.9,3,clay,1,vegetative,31.5,1,IRRIGATE
25.7,3,clay,1,vegetative,31.5,1,IRRIGATE
30.6,3,clay,1,vegetative,31.5,1,IRRIGATE
13.6,3,clay,1,vegetative,31.5,2,URGENT
80.2,3,clay,1,vegetative,31.5,0,HOLD
42.6,3,clay,1,vegetative,31.5,0,HOLD
20.8,3,clay,1,vegetative,31.5,1,IRRIGATE
16.6,3,clay,1,vegetative,31.5,2,URGENT
70.0,3,clay,1,vegetative,31.5,0,HOLD
24.7,3,clay,1,vegetative,31.5,1,IRRIGATE
17.3,3,clay,1,vegetative,31.5,2,URGENT
17.0,3,clay,1,vegetative,31.5,2,URGENT
26.6,3,clay,1,vegetative,31.5,0,HOLD
28.7,3,clay,1,vegetative,31.5,1,IRRIGATE
31.5,3,clay,1,vegetative,31.5,1,IRRIGATE
17.9,3,clay,1,vegetative,31.5,1,IRRIGATE
65.7,3,clay,1,vegetative,31.5,0,HOLD
68.3,3,clay,1,vegetative,31.5,0,HOLD
18.4,3,clay,1,vegetative,31.5,1,IRRIGATE
52.2,3,clay,1,vegetative,31.5,0,HOLD
37.3,3,clay,1,vegetative,31.5,0,HOLD
80.7,3,clay,1,vegetative,31.5,0,HOLD
80.7,3,clay,1,vegetative,31.5,0,HOLD
51.8,3,clay,1,vegetative,31.5,0,HOLD
17.7,3,clay,1,vegetative,31.5,1,IRRIGATE
4.2,3,clay,1,vegetative,31.5,2,URGENT
14.6,3,clay,1,vegetative,31.5,2,URGENT
3.7,3,clay,1,vegetative,31.5,2,URGENT
26.6,3,clay,1,vegetative,31.5,1,IRRIGATE
89.1,3,clay,1,vegetative,31.5,0,HOLD
18.6,3,clay,1,vegetative,31.5,1,IRRIGATE
12.2,3,clay,1,vegetative,31.5,2,URGENT
20.2,3,clay,1,vegetative,31.5,1,IRRIGATE
67.4,3,clay,1,vegetative,31.5,0,HOLD
94.2,3,clay,1,vegetative,31.5,0,HOLD
75.8,3,clay,1,vegetative,31.5,0,HOLD
96.6,3,clay,1,vegetative,31.5,0,HOLD
25.0,3,clay,1,vegetative,31.5,1,IRRIGATE
29.7,3,clay,1,vegetative,31.5,1,IRRIGATE
16.3,3,clay,1,vegetative,31.5,2,URGENT
30.2,3,clay,1,vegetative,31.5,1,IRRIGATE
9.3,3,clay,1,vegetative,31.5,2,URGENT
33.5,3,clay,1,vegetative,31.5,0,HOLD
93.5,3,clay,1,vegetative,31.5,0,HOLD
21.1,3,clay,1,vegetative,31.5,1,IRRIGATE
43.4,3,clay,1,vegetative,31.5,0,HOLD
25.9,3,clay,1,vegetative,31.5,1,IRRIGATE
32.0,3,clay,1,vegetative,31.5,0,HOLD
93.0,3,clay,1,vegetative,31.5,0,HOLD
5.8,3,clay,1,vegetative,31.5,2,URGENT
27.7,3,clay,1,vegetative,31.5,1,IRRIGATE
10.3,3,clay,1,vegetative,31.5,2,URGENT
95.5,3,clay,1,vegetative,31.5,0,HOLD
16.4,3,clay,1,vegetative,31.5,2,URGENT
31.7,3,clay,1,vegetative,31.5,0,HOLD
66.9,3,clay,1,vegetative,31.5,0,HOLD
57.9,3,clay,1,vegetative,31.5,0,HOLD
6.6,3,clay,1,vegetative,31.5,2,URGENT
27.1,3,clay,1,vegetative,31.5,1,IRRIGATE
24.1,3,clay,1,vegetative,31.5,1,IRRIGATE
33.3,3,clay,1,vegetative,31.5,0,HOLD
30.1,3,clay,1,vegetative,31.5,1,IRRIGATE
93.9,3,clay,1,vegetative,31.5,0,HOLD
26.6,3,clay,1,vegetative,31.5,1,IRRIGATE
37.8,3,clay,1,vegetative,31.5,0,HOLD
58.7,3,clay,1,vegetative,31.5,0,HOLD
14.5,3,clay,1,vegetative,31.5,2,URGENT
74.5,3,clay,1,vegetative,31.5,0,HOLD
29.8,3,clay,1,vegetative,31.5,1,IRRIGATE
97.6,3,clay,1,vegetative,31.5,0,HOLD
30.5,3,clay,1,vegetative,31.5,1,IRRIGATE
82.2,3,clay,1,vegetative,31.5,0,HOLD
19.9,3,clay,1,vegetative,31.5,1,IRRIGATE
19.2,3,clay,1,vegetative,31.5,1,IRRIGATE
50.7,3,clay,1,vegetative,31.5,0,HOLD
11.1,3,clay,1,vegetative,31.5,2,URGENT
27.8,3,clay,1,vegetative,31.5,1,IRRIGATE
96.6,3,clay,1,vegetative,31.5,0,HOLD
52.2,3,clay,1,vegetative,31.5,0,HOLD
18.1,3,clay,1,vegetative,31.5,1,IRRIGATE
18.5,3,clay,1,vegetative,31.5,1,IRRIGATE
37.4,3,clay,1,vegetative,31.5,0,HOLD
46.5,3,clay,1,vegetative,31.5,0,HOLD
34.3,3,clay,1,vegetative,31.5,0,HOLD
29.2,3,clay,1,vegetative,31.5,1,IRRIGATE
48.1,3,clay,1,vegetative,31.5,0,HOLD
24.4,3,clay,1,vegetative,31.5,1,IRRIGATE
75.9,3,clay,1,vegetative,31.5,0,HOLD
24.0,3,clay,1,vegetative,31.5,1,IRRIGATE
2.9,3,clay,1,vegetative,31.5,2,URGENT
32.8,3,clay,1,vegetative,31.5,0,HOLD
57.9,3,clay,1,vegetative,31.5,0,HOLD
69.3,3,clay,1,vegetative,31.5,0,HOLD
94.8,3,clay,1,vegetative,31.5,0,HOLD
50.6,3,clay,1,vegetative,31.5,0,HOLD
92.8,3,clay,1,vegetative,31.5,0,HOLD
38.8,3,clay,1,vegetative,31.5,0,HOLD
20.2,3,clay,1,vegetative,31.5,1,IRRIGATE
30.1,3,clay,1,vegetative,31.5,1,IRRIGATE
20.2,3,clay,1,vegetative,31.5,1,IRRIGATE
71.0,3,clay,1,vegetative,31.5,0,HOLD
7.9,3,clay,1,vegetative,31.5,2,URGENT
86.9,3,clay,1,vegetative,31.5,0,HOLD
21.1,3,clay,1,vegetative,31.5,1,IRRIGATE
27.9,3,clay,1,vegetative,31.5,1,IRRIGATE
54.1,3,clay,1,vegetative,31.5,0,HOLD
68.8,3,clay,1,vegetative,31.5,0,HOLD
8.8,3,clay,1,vegetative,31.5,2,URGENT
91.9,3,clay,1,vegetative,31.5,0,HOLD
5.5,3,clay,1,vegetative,31.5,2,URGENT
29.1,3,clay,1,vegetative,31.5,1,IRRIGATE
89.7,3,clay,1,vegetative,31.5,0,HOLD
81.8,3,clay,1,vegetative,31.5,0,HOLD
5.6,3,clay,1,vegetative,31.5,2,URGENT
93.5,3,clay,1,vegetative,31.5,0,HOLD
79.9,3,clay,1,vegetative,31.5,0,HOLD
95.9,3,clay,1,vegetative,31.5,0,HOLD
26.1,3,clay,1,vegetative,31.5,1,IRRIGATE
15.4,3,clay,1,vegetative,31.5,2,URGENT
51.2,3,clay,1,vegetative,31.5,0,HOLD
17.6,3,clay,1,vegetative,31.5,1,IRRIGATE
3.5,3,clay,1,vegetative,31.5,2,URGENT
19.6,3,clay,1,vegetative,31.5,1,IRRIGATE
30.6,3,clay,1,vegetative,31.5,1,IRRIGATE
31.0,3,clay,1,vegetative,31.5,1,IRRIGATE
31.2,3,clay,1,vegetative,31.5,1,IRRIGATE
9.2,3,clay,1,vegetative,31.5,2,URGENT
24.3,3,clay,1,vegetative,31.5,1,IRRIGATE
80.6,3,clay,1,vegetative,31.5,0,HOLD
18.8,3,clay,1,vegetative,31.5,1,IRRIGATE
10.8,3,clay,1,vegetative,31.5,2,URGENT
31.7,3,clay,1,vegetative,31.5,0,HOLD
25.7,3,clay,1,vegetative,31.5,1,IRRIGATE
2.7,3,clay,1,vegetative,31.5,2,URGENT
17.6,3,clay,1,vegetative,31.5,1,IRRIGATE
27.3,3,clay,1,vegetative,31.5,1,IRRIGATE
25.1,3,clay,1,vegetative,31.5,1,IRRIGATE
29.8,3,clay,1,vegetative,31.5,1,IRRIGATE
83.4,3,clay,1,vegetative,31.5,0,HOLD
31.5,3,clay,1,vegetative,31.5,0,HOLD
5.7,3,clay,1,vegetative,31.5,2,URGENT
49.5,3,clay,1,vegetative,31.5,0,HOLD
82.2,3,clay,1,vegetative,31.5,0,HOLD
33.0,3,clay,1,vegetative,31.5,0,HOLD
51.2,3,clay,1,vegetative,31.5,0,HOLD
21.3,3,clay,1,vegetative,31.5,1,IRRIGATE
28.4,3,clay,1,vegetative,31.5,1,IRRIGATE
58.2,3,clay,1,vegetative,31.5,0,HOLD
28.9,3,clay,1,vegetative,31.5,1,IRRIGATE
22.2,3,clay,1,vegetative,31.5,1,IRRIGATE
76.8,3,clay,1,vegetative,31.5,0,HOLD
23.7,3,clay,1,vegetative,31.5,1,IRRIGATE
14.7,3,clay,1,vegetative,31.5,2,URGENT
85.6,3,clay,1,vegetative,31.5,0,HOLD
55.7,3,clay,1,vegetative,31.5,0,HOLD
2.4,3,clay,1,vegetative,31.5,2,URGENT
20.1,3,clay,1,vegetative,31.5,1,IRRIGATE
44.1,3,clay,1,vegetative,31.5,0,HOLD
17.4,3,clay,1,vegetative,31.5,1,IRRIGATE
42.6,3,clay,1,vegetative,31.5,0,HOLD
20.1,3,clay,1,vegetative,31.5,1,IRRIGATE
8.3,3,clay,1,vegetative,31.5,2,URGENT
23.4,3,clay,1,vegetative,31.5,1,IRRIGATE
3.5,3,clay,1,vegetative,31.5,2,URGENT
26.1,3,clay,1,vegetative,31.5,1,IRRIGATE
29.3,3,clay,1,vegetative,31.5,1,IRRIGATE
27.8,3,clay,1,vegetative,31.5,1,IRRIGATE
33.3,3,clay,1,vegetative,31.5,0,HOLD
5.0,3,clay,1,vegetative,31.5,2,URGENT
18.9,3,clay,1,vegetative,31.5,1,IRRIGATE
19.3,3,clay,1,vegetative,31.5,1,IRRIGATE
48.1,3,clay,1,vegetative,31.5,0,HOLD
57.0,3,clay,1,vegetative,31.5,0,HOLD
26.9,3,clay,1,vegetative,31.5,1,IRRIGATE
4.1,3,clay,1,vegetative,31.5,2,URGENT
27.4,3,clay,1,vegetative,31.5,1,IRRIGATE
65.6,3,clay,1,vegetative,31.5,0,HOLD
78.0,3,clay,1,vegetative,31.5,0,HOLD
16.4,3,clay,1,vegetative,31.5,2,URGENT
26.3,3,clay,1,vegetative,31.5,1,IRRIGATE
28.3,3,clay,1,vegetative,31.5,1,IRRIGATE
80.1,3,clay,1,vegetative,31.5,0,HOLD
19.9,3,clay,1,vegetative,31.5,1,IRRIGATE
71.8,3,clay,1,vegetative,31.5,0,HOLD
84.7,3,clay,1,vegetative,31.5,0,HOLD
29.6,3,clay,1,vegetative,31.5,1,IRRIGATE
63.4,3,clay,1,vegetative,31.5,0,HOLD
11.0,3,clay,1,vegetative,31.5,2,URGENT
9.0,3,clay,1,vegetative,31.5,2,URGENT
94.2,3,clay,1,vegetative,31.5,0,HOLD
64.7,3,clay,1,vegetative,31.5,0,HOLD
26.5,3,clay,1,vegetative,31.5,1,IRRIGATE
62.9,3,clay,1,vegetative,31.5,0,HOLD
64.0,3,clay,1,vegetative,31.5,0,HOLD
47.9,3,clay,1,vegetative,31.5,0,HOLD
18.4,3,clay,1,vegetative,31.5,1,IRRIGATE
20.0,3,clay,1,vegetative,31.5,1,IRRIGATE
29.9,3,clay,1,vegetative,31.5,1,IRRIGATE
65.3,3,clay,1,vegetative,31.5,0,HOLD
53.3,3,clay,1,vegetative,31.5,0,HOLD
7.0,3,clay,1,vegetative,31.5,2,URGENT
23.5,3,clay,1,vegetative,31.5,1,IRRIGATE
57.7,3,clay,1,vegetative,31.5,0,HOLD
5.3,3,clay,1,vegetative,31.5,2,URGENT
81.9,3,clay,1,vegetative,31.5,0,HOLD
75.4,3,clay,1,vegetative,31.5,0,HOLD
12.1,3,clay,1,vegetative,31.5,2,URGENT
40.9,3,clay,1,vegetative,31.5,0,HOLD
25.8,3,clay,1,vegetative,31.5,1,IRRIGATE
12.5,3,clay,1,vegetative,31.5,2,URGENT
7.9,3,clay,1,vegetative,31.5,2,URGENT
68.1,3,clay,1,vegetative,31.5,0,HOLD
31.9,3,clay,1,vegetative,31.5,0,HOLD
61.7,3,clay,1,vegetative,31.5,0,HOLD
45.9,3,clay,1,vegetative,31.5,0,HOLD
61.5,3,clay,1,vegetative,31.5,0,HOLD
25.7,3,clay,1,vegetative,31.5,1,IRRIGATE
8.4,3,clay,1,vegetative,31.5,2,URGENT
47.2,3,clay,1,vegetative,31.5,0,HOLD
25.4,3,clay,1,vegetative,31.5,1,IRRIGATE
52.1,3,clay,1,vegetative,31.5,0,HOLD
17.8,3,clay,1,vegetative,31.5,0,HOLD
27.1,3,clay,1,vegetative,31.5,1,IRRIGATE
14.6,3,clay,1,vegetative,31.5,2,URGENT
17.8,3,clay,1,vegetative,31.5,1,IRRIGATE
70.8,3,clay,1,vegetative,31.5,0,HOLD
27.3,3,clay,1,vegetative,31.5,1,IRRIGATE
60.0,3,clay,1,vegetative,31.5,0,HOLD
76.7,3,clay,1,vegetative,31.5,0,HOLD
30.5,3,clay,1,vegetative,31.5,1,IRRIGATE
80.3,3,clay,1,vegetative,31.5,0,HOLD
65.9,3,clay,1,vegetative,31.5,0,HOLD
32.5,3,clay,1,vegetative,31.5,0,HOLD
30.9,3,clay,1,vegetative,31.5,1,IRRIGATE
27.9,3,clay,1,vegetative,31.5,1,IRRIGATE
6.3,3,clay,1,vegetative,31.5,2,URGENT
4.8,3,clay,1,vegetative,31.5,2,URGENT
47.2,3,clay,1,vegetative,31.5,0,HOLD
10.7,3,clay,1,vegetative,31.5,2,URGENT
13.2,3,clay,1,vegetative,31.5,2,URGENT
26.8,3,clay,1,vegetative,31.5,1,IRRIGATE
15.4,3,clay,1,vegetative,31.5,2,URGENT
49.7,3,clay,1,vegetative,31.5,0,HOLD
21.6,3,clay,1,vegetative,31.5,1,IRRIGATE
87.0,3,clay,1,vegetative,31.5,0,HOLD
13.5,3,clay,1,vegetative,31.5,2,URGENT
16.7,3,clay,1,vegetative,31.5,2,URGENT
62.6,3,clay,1,vegetative,31.5,0,HOLD
90.9,3,clay,1,vegetative,31.5,0,HOLD
21.0,3,clay,1,vegetative,31.5,1,IRRIGATE
40.8,3,clay,1,vegetative,31.5,0,HOLD
33.4,3,clay,1,vegetative,31.5,0,HOLD
3.4,3,clay,1,vegetative,31.5,2,URGENT
17.4,3,clay,1,vegetative,31.5,1,IRRIGATE
84.2,3,clay,1,vegetative,31.5,0,HOLD
29.4,3,clay,1,vegetative,31.5,1,IRRIGATE
6.4,3,clay,1,vegetative,31.5,2,URGENT
15.3,3,clay,1,vegetative,31.5,2,URGENT
73.8,3,clay,1,vegetative,31.5,0,HOLD
29.5,3,clay,1,vegetative,31.5,1,IRRIGATE
75.1,3,clay,1,vegetative,31.5,0,HOLD
20.6,3,clay,1,vegetative,31.5,1,IRRIGATE
19.8,3,clay,1,vegetative,31.5,1,IRRIGATE
3.9,3,clay,1,vegetative,31.5,2,URGENT
55.1,3,clay,1,vegetative,31.5,0,HOLD
39.3,3,clay,1,vegetative,31.5,0,HOLD
27.1,3,clay,1,vegetative,31.5,1,IRRIGATE
31.2,3,clay,1,vegetative,31.5,1,IRRIGATE
31.9,3,clay,1,vegetative,31.5,0,HOLD
13.0,3,clay,1,vegetative,31.5,2,URGENT
18.6,3,clay,1,vegetative,31.5,1,IRRIGATE
26.8,3,clay,1,vegetative,31.5,1,IRRIGATE
61.5,3,clay,1,vegetative,31.5,0,HOLD
51.0,3,clay,1,vegetative,31.5,0,HOLD
94.1,3,clay,1,vegetative,31.5,0,HOLD
80.6,3,clay,1,vegetative,31.5,0,HOLD
55.6,3,clay,1,vegetative,31.5,0,HOLD
28.8,3,clay,1,vegetative,31.5,1,IRRIGATE
16.5,3,clay,1,vegetative,31.5,2,URGENT
57.2,3,clay,1,vegetative,31.5,0,HOLD
16.2,3,clay,1,vegetative,31.5,2,URGENT
46.6,3,clay,1,vegetative,31.5,0,HOLD
89.7,3,clay,2,tasseling,38.5,0,HOLD
39.5,3,clay,2,tasseling,38.5,0,HOLD
35.5,3,clay,2,tasseling,38.5,2,URGENT
81.6,3,clay,2,tasseling,38.5,0,HOLD
85.5,3,clay,2,tasseling,38.5,0,HOLD
28.4,3,clay,2,tasseling,38.5,1,IRRIGATE
17.5,3,clay,2,tasseling,38.5,2,URGENT
97.6,3,clay,2,tasseling,38.5,0,HOLD
20.3,3,clay,2,tasseling,38.5,2,URGENT
27.2,3,clay,2,tasseling,38.5,1,IRRIGATE
28.5,3,clay,2,tasseling,38.5,1,IRRIGATE
52.7,3,clay,2,tasseling,38.5,0,HOLD
76.7,3,clay,2,tasseling,38.5,0,HOLD
20.9,3,clay,2,tasseling,38.5,2,URGENT
39.4,3,clay,2,tasseling,38.5,0,HOLD
7.6,3,clay,2,tasseling,38.5,2,URGENT
81.5,3,clay,2,tasseling,38.5,0,HOLD
29.4,3,clay,2,tasseling,38.5,1,IRRIGATE
49.9,3,clay,2,tasseling,38.5,0,HOLD
67.2,3,clay,2,tasseling,38.5,0,HOLD
78.9,3,clay,2,tasseling,38.5,0,HOLD
10.0,3,clay,2,tasseling,38.5,2,URGENT
51.9,3,clay,2,tasseling,38.5,0,HOLD
28.1,3,clay,2,tasseling,38.5,1,IRRIGATE
56.9,3,clay,2,tasseling,38.5,0,HOLD
35.9,3,clay,2,tasseling,38.5,1,IRRIGATE
94.2,3,clay,2,tasseling,38.5,0,HOLD
12.8,3,clay,2,tasseling,38.5,2,URGENT
39.7,3,clay,2,tasseling,38.5,0,HOLD
44.0,3,clay,2,tasseling,38.5,0,HOLD
60.9,3,clay,2,tasseling,38.5,0,HOLD
7.9,3,clay,2,tasseling,38.5,2,URGENT
73.6,3,clay,2,tasseling,38.5,0,HOLD
2.9,3,clay,2,tasseling,38.5,2,URGENT
26.0,3,clay,2,tasseling,38.5,1,IRRIGATE
66.7,3,clay,2,tasseling,38.5,0,HOLD
10.1,3,clay,2,tasseling,38.5,2,URGENT
4.7,3,clay,2,tasseling,38.5,2,URGENT
38.6,3,clay,2,tasseling,38.5,0,HOLD
38.9,3,clay,2,tasseling,38.5,0,HOLD
96.6,3,clay,2,tasseling,38.5,0,HOLD
6.5,3,clay,2,tasseling,38.5,2,URGENT
72.7,3,clay,2,tasseling,38.5,0,HOLD
76.2,3,clay,2,tasseling,38.5,0,HOLD
67.9,3,clay,2,tasseling,38.5,0,HOLD
64.0,3,clay,2,tasseling,38.5,0,HOLD
78.4,3,clay,2,tasseling,38.5,0,HOLD
16.4,3,clay,2,tasseling,38.5,2,URGENT
39.9,3,clay,2,tasseling,38.5,0,HOLD
56.4,3,clay,2,tasseling,38.5,0,HOLD
52.5,3,clay,2,tasseling,38.5,0,HOLD
26.6,3,clay,2,tasseling,38.5,1,IRRIGATE
38.0,3,clay,2,tasseling,38.5,1,IRRIGATE
23.0,3,clay,2,tasseling,38.5,1,IRRIGATE
31.5,3,clay,2,tasseling,38.5,1,IRRIGATE
42.3,3,clay,2,tasseling,38.5,0,HOLD
90.8,3,clay,2,tasseling,38.5,0,HOLD
89.3,3,clay,2,tasseling,38.5,0,HOLD
39.2,3,clay,2,tasseling,38.5,0,HOLD
84.9,3,clay,2,tasseling,38.5,0,HOLD
8.5,3,clay,2,tasseling,38.5,2,URGENT
23.0,3,clay,2,tasseling,38.5,1,IRRIGATE
51.9,3,clay,2,tasseling,38.5,0,HOLD
21.6,3,clay,2,tasseling,38.5,1,IRRIGATE
37.7,3,clay,2,tasseling,38.5,1,IRRIGATE
54.5,3,clay,2,tasseling,38.5,0,HOLD
27.7,3,clay,2,tasseling,38.5,1,IRRIGATE
37.3,3,clay,2,tasseling,38.5,1,IRRIGATE
23.7,3,clay,2,tasseling,38.5,1,IRRIGATE
31.3,3,clay,2,tasseling,38.5,1,IRRIGATE
39.0,3,clay,2,tasseling,38.5,0,HOLD
92.5,3,clay,2,tasseling,38.5,0,HOLD
14.7,3,clay,2,tasseling,38.5,2,URGENT
2.7,3,clay,2,tasseling,38.5,2,URGENT
12.4,3,clay,2,tasseling,38.5,2,URGENT
38.5,3,clay,2,tasseling,38.5,1,IRRIGATE
91.2,3,clay,2,tasseling,38.5,0,HOLD
69.7,3,clay,2,tasseling,38.5,0,HOLD
81.7,3,clay,2,tasseling,38.5,0,HOLD
31.9,3,clay,2,tasseling,38.5,1,IRRIGATE
32.2,3,clay,2,tasseling,38.5,1,IRRIGATE
10.3,3,clay,2,tasseling,38.5,2,URGENT
63.0,3,clay,2,tasseling,38.5,0,HOLD
22.1,3,clay,2,tasseling,38.5,1,IRRIGATE
84.7,3,clay,2,tasseling,38.5,0,HOLD
39.7,3,clay,2,tasseling,38.5,0,HOLD
95.6,3,clay,2,tasseling,38.5,0,HOLD
93.7,3,clay,2,tasseling,38.5,0,HOLD
9.4,3,clay,2,tasseling,38.5,2,URGENT
88.3,3,clay,2,tasseling,38.5,0,HOLD
22.7,3,clay,2,tasseling,38.5,1,IRRIGATE
92.4,3,clay,2,tasseling,38.5,0,HOLD
81.6,3,clay,2,tasseling,38.5,0,HOLD
38.6,3,clay,2,tasseling,38.5,0,HOLD
22.8,3,clay,2,tasseling,38.5,1,IRRIGATE
26.5,3,clay,2,tasseling,38.5,1,IRRIGATE
24.5,3,clay,2,tasseling,38.5,1,IRRIGATE
32.3,3,clay,2,tasseling,38.5,1,IRRIGATE
29.1,3,clay,2,tasseling,38.5,1,IRRIGATE
47.9,3,clay,2,tasseling,38.5,0,HOLD
23.9,3,clay,2,tasseling,38.5,1,IRRIGATE
78.6,3,clay,2,tasseling,38.5,0,HOLD
